QID,wei_1,wei_2,wei_3
Q153_C10,0,0,0
Q153_C11,0,0,0
Q153_C12,0,0,0
Q153_C13,0,0,0
Q153_C14,0,0,0
Q153_C15,0.2036629649,0.2146534224,0.2045098645
Q153_C16,0.2036629649,0.2146534224,0.2045098645
Q154_C1,0,0,0
Q154_C2,1,1,1
Q154_C3,0,0,0
Q154_C4,0,0,0
Q154_C5,0,0,0
Q154_C6,0,0,0
Q154_C7,0,0,0
Q154_C8,0,0,0
Q154_C9,0,0,0
Q154_C10,0.4396935109,0.4459126527,0.4405048209
Q154_C11,0,0,0
Q154_C12,0,0,0
Q154_C13,0,0,0
Q154_C14,0,0,0
Q155_C1,1,1,1
Q155_C2,0,0,0
Q155_C3,0,0,0
Q155_C4,0,0,0
Q155_C5,0.3725833743,0.3734829555,0.3734061872
Q155_C6,0.5605741622,0.566882927,0.5610964404
Q155_C7,0,0,0
Q155_C8,0,0,0
Q155_C9,0.5605741622,0.566882927,0.5610964404
Q156_C1,0,0,0
Q156_C2,0,0,0
Q156_C3,0,0,0
Q156_C4,0,0,0
Q156_C5,0,0,0
Q156_C6,0,0,0
Q156_C7,1,1,1
Q157_C1,0,0,0
Q158_C1,0,0,0
Q158_C2,0,0,0
Q158_C3,0,0,0
Q158_C4,0,0,0
Q158_C5,0,0,0
Q158_C6,0,0,0
Q158_C7,0,0,0
Q159_C1,0,0,0
Q159_C2,0,0,0
Q159_C3,0,0,0
Q159_C4,0,0,0
Q160_C1,0,0,0
Q160_C2,0,0,0
Q160_C3,0,0,0
Q160_C4,0,0,0
Q160_C5,0,0,0
Q161_C1,0,0,0
Q161_C2,0,0,0
Q161_C3,0,0,0
Q161_C4,0,0,0
Q161_C5,0,0,0
Q162_C1,0,0,0
Q162_C2,0.2995979614,0.2977228457,0.2985647371
Q162_C3,0,0,0
Q162_C4,1,1,1
Q162_C5,0.429391353,0.4108920129,0.426613354
Q162_C6,0.8702066084,0.8868308328,0.871951383
Q163_C1,0,0,0
Q163_C2,0,0,0
Q163_C3,0,0,0
Q163_C4,0,0,0
Q163_C5,0,0,0
Q164_C1,0,0,0
Q164_C2,0,0,0
Q164_C3,0,0,0
Q164_C4,0,0,0
Q165_C1,0,0,0
Q165_C2,1,1,1
Q165_C3,1,1,1
Q165_C4,1,1,1
Q166_C1,0,0,0
Q167_C1,0,0,0
Q167_C2,0,0,0
Q167_C3,0,0,0
Q167_C4,0,0,0
Q168_C1,0,0,0
Q169_C1,0,0,0
Q169_C2,0,0,0
Q169_C3,0,0,0
Q169_C4,0,0,0
Q170_C1,0,0,0
Q170_C2,0,0,0
Q171_C1,0,0,0
Q171_C2,1,1,1
Q171_C3,1,1,1
Q171_C4,0.6488344425,0.6331787894,0.6416734947
Q172_C1,1,1,1
Q172_C2,0,0,0
Q172_C3,0,0,0
Q172_C4,0,0,0
Q173_C1,0,0,0
Q174_C1,0,0,0
Q174_C2,0,0,0
Q175_C1,0,0,0
Q175_C2,0,0,0
Q175_C3,0,0,0
Q175_C4,0,0,0
Q175_C5,0,0,0
Q176_C1,0,0,0
Q176_C2,0,0,0
Q176_C3,0,0,0
Q176_C4,0,0,0
Q176_C5,0,0,0
Q176_C6,0,0,0
Q177_C1,0,0,0
Q177_C2,0,0,0
Q177_C3,0,0,0
Q178_C1,0,0,0
Q178_C2,0,0,0
Q178_C3,0,0,0
Q178_C4,0,0,0
Q178_C5,0,0,0
Q178_C6,0,0,0
Q178_C7,0,0,0
Q179_C1,0,0,0
Q179_C2,0,0,0
Q179_C3,0,0,0
Q179_C4,0,0,0
Q179_C5,0,0,0
Q179_C6,0,0,0
Q179_C7,0,0,0
Q179_C8,0,0,0
Q179_C9,0,0,0
Q179_C10,1,1,1
Q179_C11,0,0,0
Q179_C12,0,0,0
Q179_C13,0,0,0
Q179_C14,0,0,0
Q179_C15,0,0,0
Q179_C16,0,0,0
Q179_C17,0,0,0
Q179_C18,0,0,0
Q179_C19,0,0,0
Q179_C20,0,0,0
Q179_C21,0,0,0
Q179_C22,0,0,0
Q179_C23,0,0,0
Q179_C24,0,0,0
Q179_C25,0,0,0
Q179_C26,0,0,0
Q179_C27,0,0,0
Q179_C28,0,0,0
Q180_C1,1,1,1
Q180_C2,0.4835991705,0.4853497337,0.4821923005
Q180_C3,0.4835991705,0.4853497337,0.4821923005
Q180_C4,1,1,1
Q180_C5,0,0,0
Q180_C6,0,0,0
Q180_C7,0,0,0
Q180_C8,0.4835991705,0.4853497337,0.4821923005
Q180_C9,0,0,0
Q180_C10,0.4835991705,0.4853497337,0.4821923005
Q180_C11,0,0,0
Q180_C12,0.4835991705,0.4853497337,0.4821923005
Q180_C13,0.4835991705,0.4853497337,0.4821923005
Q180_C14,0,0,0
Q180_C15,0,0,0
Q180_C16,0.4835991705,0.4853497337,0.4821923005
Q180_C17,0,0,0
Q180_C18,0,0,0
Q180_C19,0,0,0
Q180_C20,0,0,0
Q180_C21,0.4835991705,0.4853497337,0.4821923005
Q180_C22,0,0,0
Q180_C23,0,0,0
Q180_C24,0,0,0
Q180_C25,1,1,1
Q180_C26,0.5164008295,0.5146502663,0.5178076995
Q180_C27,1,1,1
Q180_C28,1,1,1
Q180_C29,0.4835991705,0.4853497337,0.4821923005
Q180_C30,0,0,0
Q180_C31,0.5164008295,0.5146502663,0.5178076995
Q180_C32,0,0,0
Q180_C33,0,0,0
Q180_C34,0,0,0
Q180_C35,0,0,0
Q180_C36,1,1,1
Q180_C37,0,0,0
Q180_C38,0,0,0
Q180_C39,0,0,0
Q181_C1,0.5079940604,0.5071873363,0.5064229593
Q181_C2,0,0,0
Q181_C3,1,1,1
Q181_C4,0,0,0
Q181_C5,0,0,0
Q181_C6,0.5079940604,0.5071873363,0.5064229593
Q182_C1,0,0,0
Q182_C2,0,0,0
Q182_C3,0,0,0
Q182_C4,0,0,0
Q182_C5,0,0,0
Q182_C6,0,0,0
Q183_C1,0,0,0
Q183_C2,1,1,1
Q183_C3,0,0,0
Q183_C4,0,0,0
Q183_C5,0.4702205302,0.4721280281,0.459645852
Q184_C1,0,0,0
Q184_C2,0,0,0
Q184_C3,0.5090524749,0.5082312753,0.5122535123
Q184_C4,0.5090524749,0.5082312753,0.5122535123
Q184_C5,0,0,0
Q184_C6,0,0,0
Q184_C7,0,0,0
Q184_C8,0.4909475251,0.4917687247,0.4877464877
Q184_C9,0,0,0
Q184_C10,0,0,0
Q184_C11,0,0,0
Q184_C12,0,0,0
Q184_C13,0.4909475251,0.4917687247,0.4877464877
Q184_C14,0.5090524749,0.5082312753,0.5122535123
Q184_C15,0,0,0
Q184_C16,0.5090524749,0.5082312753,0.5122535123
Q184_C17,1,1,1
Q184_C18,0,0,0
Q184_C19,0,0,0
Q184_C20,0,0,0
Q184_C21,0.5090524749,0.5082312753,0.5122535123
Q184_C22,0,0,0
Q184_C23,0,0,0
Q184_C24,0.4909475251,0.4917687247,0.4877464877
Q184_C25,1,1,1
Q184_C26,0.4909475251,0.4917687247,0.4877464877
Q184_C27,1,1,1
Q184_C28,1,1,1
Q184_C29,0,0,0
Q184_C30,0,0,0
Q184_C31,0.4909475251,0.4917687247,0.4877464877
Q184_C32,0,0,0
Q184_C33,0,0,0
Q184_C34,1,1,1
Q184_C35,0,0,0
Q184_C36,0.4909475251,0.4917687247,0.4877464877
Q184_C37,0.4909475251,0.4917687247,0.4877464877
Q185_C1,0,0,0
Q185_C2,0,0,0
Q185_C3,0,0,0
Q186_C1,0,0,0
Q186_C2,0,0,0
Q186_C3,0,0,0
Q186_C4,0,0,0
Q187_C1,0,0,0
Q187_C2,0,0,0
Q187_C3,0,0,0
Q187_C4,0,0,0
Q187_C5,0,0,0
Q187_C6,0,0,0
Q188_C1,0,0,0
Q189_C1,0,0,0
Q189_C2,1,1,1
Q189_C3,1,1,1
Q189_C4,0,0,0
Q189_C5,0,0,0
Q190_C1,0,0,0
Q190_C2,0,0,0
Q190_C3,1,1,1
Q191_C1,0,0,0
Q191_C2,0,0,0
Q191_C3,0,0,0
Q191_C4,0,0,0
Q191_C5,0,0,0
Q191_C6,0,0,0
Q192_C1,0,0,0
Q192_C2,0,0,0
Q192_C3,0,0,0
Q192_C4,0,0,0
Q192_C5,0,0,0
Q192_C6,0,0,0
Q192_C7,0,0,0
Q193_C1,0,0,0
Q193_C2,0,0,0
Q194_C1,0,0,0
Q194_C2,0,0,0
Q194_C3,0,0,0
Q194_C4,0,0,0
Q194_C5,0,0,0
Q194_C6,0,0,0
Q195_C1,0,0,0
Q196_C1,0,0,0
Q196_C2,0,0,0
Q196_C3,0,0,0
Q196_C4,0,0,0
Q196_C5,0,0,0
Q196_C6,0,0,0
Q196_C7,0,0,0
Q197_C1,0.988565145,0.9896439161,0.992846607
Q197_C2,1,1,1
Q197_C3,0.988565145,0.9896439161,0.992846607
Q197_C4,0,0,0
Q198_C1,0,0,0
Q199_C1,0,0,0
Q199_C2,0,0,0
Q199_C3,0,0,0
Q199_C4,0,0,0
Q200_C1,0,0,0
Q200_C2,0,0,0
Q200_C3,0,0,0
Q200_C4,0,0,0
Q200_C5,1,1,1
Q200_C6,1,1,1
Q200_C7,0,0,0
Q200_C8,1,1,1
Q200_C9,0,0,0
Q200_C10,1,1,1
Q200_C11,0,0,0
Q201_C1,0,0,0
Q201_C2,0,0,0
Q202_C1,0,0,0
Q202_C2,0,0,0
Q203_C1,0.8506427048,0.8650150411,0.8523234012
Q203_C2,0,0,0
Q203_C3,0,0,0
Q203_C4,0,0,0
Q203_C5,0.8506427048,0.8650150411,0.8523234012
Q203_C6,0,0,0
Q203_C7,0.8506427048,0.8650150411,0.8523234012
Q203_C8,0.8506427048,0.8650150411,0.8523234012
Q203_C9,1,1,1
Q203_C10,0,0,0
Q203_C11,0,0,0
Q203_C12,0,0,0
Q204_C1,0,0,0
Q204_C2,0,0,0
Q204_C3,0,0,0
Q204_C4,0,0,0
Q204_C5,0,0,0
Q204_C6,0,0,0
Q204_C7,0,0,0
Q205_C1,0,0,0
Q205_C2,0,0,0
Q205_C3,0,0,0
Q205_C4,0,0,0
Q206_C1,0,0,0
Q207_C1,0,0,0
Q207_C2,0,0,0
Q207_C3,0,0,0
Q207_C4,0,0,0
Q207_C5,0,0,0
Q207_C6,0,0,0
Q207_C7,0,0,0
Q208_C1,0,0,0
Q208_C2,0,0,0
Q208_C3,0,0,0
Q208_C4,0,0,0
Q208_C5,0,0,0
Q209_C1,0,0,0
Q210_C1,0,0,0
Q210_C2,0,0,0
Q210_C3,0,0,0
Q210_C4,0,0,0
Q210_C5,0,0,0
Q211_C1,0,0,0
Q211_C2,0,0,0
Q211_C3,0,0,0
Q212_C1,0,0,0
Q212_C2,0,0,0
Q212_C3,0,0,0
Q212_C4,0,0,0
Q212_C5,0,0,0
Q212_C6,0,0,0
Q213_C1,0,0,0
Q213_C2,0,0,0
Q213_C3,0,0,0
Q213_C4,0,0,0
Q213_C5,0,0,0
Q213_C6,0,0,0
Q213_C7,0,0,0
Q213_C8,0,0,0
Q213_C9,0,0,0
Q213_C10,0.5952920889,0.6042739602,0.59552598
Q213_C11,0,0,0
Q213_C12,1,1,1
Q213_C13,0,0,0
Q213_C14,0,0,0
Q213_C15,0.5952920889,0.6042739602,0.59552598
Q213_C16,0,0,0
Q213_C17,0,0,0
Q214_C1,1,1,1
Q214_C2,0,0,0
Q214_C3,0,0,0
Q214_C4,0,0,0
Q214_C5,0,0,0
Q214_C6,0,0,0
Q215_C1,1,1,1
Q215_C2,0.4838133254,0.4855207421,0.4870429325
Q215_C3,0,0,0
Q215_C4,1,1,1
Q215_C5,0,0,0
Q215_C6,0,0,0
Q215_C7,0,0,0
Q216_C1,0.4242279742,0.4316735154,0.4236600356
Q216_C2,0.4242279742,0.4316735154,0.4236600356
Q216_C3,1,1,1
Q216_C4,0.5757720258,0.5683264846,0.5763399644
Q216_C5,0,0,0
Q216_C6,1,1,1
Q216_C7,0,0,0
Q216_C8,1,1,1
Q217_C1,1,1,1
Q217_C2,0,0,0
Q217_C3,0,0,0
Q217_C4,0,0,0
Q217_C5,0,0,0
Q217_C6,1,1,1
Q217_C7,0,0,0
Q217_C8,1,1,1
Q217_C9,0,0,0
Q217_C10,0,0,0
Q217_C11,0,0,0
Q217_C12,0,0,0
Q217_C13,0,0,0
Q217_C14,0,0,0
Q217_C15,0,0,0
Q217_C16,0,0,0
Q217_C17,0,0,0
Q217_C18,0,0,0
Q217_C19,0,0,0
Q217_C20,0,0,0
Q217_C21,0,0,0
Q217_C22,0,0,0
Q217_C23,0,0,0
Q217_C24,0,0,0
Q217_C25,0,0,0
Q217_C26,0,0,0
Q217_C27,0,0,0
Q217_C28,0,0,0
Q217_C29,0,0,0
Q217_C30,0,0,0
Q218_C1,0,0,0
Q218_C2,0,0,0
Q218_C3,0,0,0
Q219_C1,0,0,0
Q220_C1,0,0,0
Q220_C2,0,0,0
Q220_C3,0,0,0
Q220_C4,0,0,0
Q221_C1,0,0,0
Q222_C1,0,0,0
Q222_C2,0.4671880064,0.5055368571,0.4830982347
Q222_C3,0,0,0
Q222_C4,0,0,0
Q222_C5,0,0,0
Q222_C6,0,0,0
Q222_C7,0,0,0
Q222_C8,0,0,0
Q222_C9,1,1,1
Q222_C10,0,0,0
Q222_C11,0,0,0
Q222_C12,0,0,0
Q222_C13,0,0,0
Q222_C14,0.4781932852,0.5163326699,0.4944715806
Q222_C15,0.4671880064,0.5055368571,0.4830982347
Q222_C16,0,0,0
Q222_C17,0,0,0
Q222_C18,0.4781932852,0.5163326699,0.4944715806
Q222_C19,0,0,0
Q222_C20,0,0,0
Q222_C21,0,0,0
Q223_C1,0.4236033624,0.416330126,0.421577887
Q223_C2,1,1,1
Q223_C3,0,0,0
Q223_C4,0,0,0
Q223_C5,0.7762550656,0.7691431308,0.7754611557
Q223_C6,0,0,0
Q223_C7,0,0,0
Q223_C8,0,0,0
Q223_C9,0.7762550656,0.7691431308,0.7754611557
Q223_C10,0.4236033624,0.416330126,0.421577887
Q223_C11,0,0,0
Q223_C12,0,0,0
Q223_C13,0,0,0
Q223_C14,0.2237449344,0.2308568692,0.2245388443
Q223_C15,0,0,0
Q223_C16,0.4236033624,0.416330126,0.421577887
Q223_C17,0,0,0
Q223_C18,0.7762550656,0.7691431308,0.7754611557
Q223_C19,0,0,0
Q223_C20,0,0,0
Q223_C21,0.7762550656,0.7691431308,0.7754611557
Q223_C22,0,0,0
Q223_C23,0.4236033624,0.416330126,0.421577887
Q223_C24,0,0,0
Q223_C25,0,0,0
Q223_C26,0,0,0
Q223_C27,0,0,0
Q223_C28,0.7762550656,0.7691431308,0.7754611557
Q223_C29,0.4236033624,0.416330126,0.421577887
Q223_C30,0.2237449344,0.2308568692,0.2245388443
Q223_C31,0,0,0
Q224_C1,0,0,0
Q225_C1,0,0,0
Q225_C2,0,0,0
Q226_C1,0,0,0
Q226_C2,0,0,0
Q226_C3,0,0,0
Q227_C1,0,0,0
Q227_C2,0,0,0
Q228_C1,0,0,0
Q228_C2,0,0,0
Q228_C3,0,0,0
Q228_C4,0,0,0
Q229_C1,0,0,0
Q229_C2,0,0,0
Q230_C1,0,0,0
Q230_C2,0,0,0
Q231_C1,1,1,1
Q231_C2,1,1,1
Q231_C3,0,0,0
Q231_C4,0.8838962267,0.8735384104,0.8878440638
Q231_C5,0,0,0
Q232_C1,0,0,0
Q232_C2,0,0,0
Q232_C3,0,0,0
Q232_C4,0,0,0
Q233_C1,0,0,0
Q233_C2,0,0,0
Q233_C3,0,0,0
Q234_C1,0,0,0
Q234_C2,0,0,0
Q234_C3,0,0,0
Q234_C4,0,0,0
Q235_C1,0.4551013498,0.459762237,0.4583206252
Q235_C2,0,0,0
Q235_C3,0,0,0
Q235_C4,0,0,0
Q235_C5,0,0,0
Q235_C6,0,0,0
Q235_C7,0.4551013498,0.459762237,0.4583206252
Q235_C8,0,0,0
Q235_C9,0,0,0
Q235_C10,0.4551013498,0.459762237,0.4583206252
Q235_C11,0,0,0
Q235_C12,0,0,0
Q235_C13,0,0,0
Q235_C14,0,0,0
Q235_C15,0,0,0
Q235_C16,1,1,1
Q235_C17,0,0,0
Q235_C18,1,1,1
Q235_C19,0.4551013498,0.459762237,0.4583206252
Q235_C20,0,0,0
Q236_C1,0,0,0
Q236_C2,0,0,0
Q236_C3,0,0,0
Q236_C4,0,0,0
Q237_C1,0,0,0
Q237_C2,0,0,0
Q238_C1,0,0,0
Q238_C2,0,0,0
Q239_C1,0,0,0
Q240_C1,0,0,0
Q240_C2,0,0,0
Q240_C3,0,0,0
Q240_C4,0,0,0
Q240_C5,0,0,0
Q241_C1,0,0,0
Q241_C2,0.7431915753,0.7348082951,0.7372449782
Q241_C3,0.2568084247,0.2651917049,0.2627550218
Q241_C4,1,1,1
Q242_C1,0,0,0
Q243_C1,0,0,0
Q243_C2,0.6565905634,0.6417846729,0.6508678929
Q243_C3,0,0,0
Q243_C4,0.3434094366,0.3582153271,0.3491321071
Q243_C5,0,0,0
Q243_C6,1,1,1
Q243_C7,0.3434094366,0.3582153271,0.3491321071
Q243_C8,0.3434094366,0.3582153271,0.3491321071
Q243_C9,0.3434094366,0.3582153271,0.3491321071
Q244_C1,0,0,0
Q244_C2,0,0,0
Q244_C3,1,1,1
Q244_C4,0,0,0
Q245_C1,0,0,0
Q245_C2,0,0,0
Q245_C3,0,0,0
Q245_C4,0,0,0
Q246_C1,1,1,1
Q246_C2,0,0,0
Q246_C3,0,0,0
Q246_C4,0,0,0
Q247_C1,0,0,0
Q248_C1,0,0,0
Q249_C1,0,0,0
Q249_C2,0,0,0
Q249_C3,0,0,0
Q249_C4,0,0,0
Q249_C5,0,0,0
Q249_C6,0,0,0
Q250_C1,0,0,0
Q250_C2,0,0,0
Q250_C3,0,0,0
Q251_C1,0.5306492833,0.5450094871,0.5334556385
Q251_C2,1,1,1
Q251_C3,0.2487774248,0.2570181154,0.2505892317
Q251_C4,0.2487774248,0.2570181154,0.2505892317
Q251_C5,0,0,0
Q251_C6,0.5306492833,0.5450094871,0.5334556385
Q252_C1,0,0,0
Q252_C2,0,0,0
Q253_C1,0,0,0
Q253_C2,0,0,0
Q253_C3,0,0,0
Q253_C4,0,0,0
Q254_C1,0,0,0
Q255_C1,0,0,0
Q255_C2,0,0,0
Q256_C1,1,1,1
Q256_C2,0,0,0
Q256_C3,0.6567565992,0.6420858193,0.6488408727
Q256_C4,0,0,0
Q257_C1,0,0,0
Q257_C2,0,0,0
Q257_C3,0,0,0
Q257_C4,0,0,0
Q258_C1,0,0,0
Q258_C2,0,0,0
Q258_C3,0,0,0
Q258_C4,0,0,0
Q258_C5,0,0,0
Q259_C1,0,0,0
Q259_C2,0,0,0
Q259_C3,0,0,0
Q259_C4,0,0,0
Q259_C5,0,0,0
Q260_C1,0,0,0
Q261_C1,0,0,0
Q261_C2,1,1,1
Q261_C3,0,0,0
Q261_C4,0,0,0
Q262_C1,0,0,0
Q263_C1,0,0,0
Q264_C1,0,0,0
Q264_C2,0,0,0
Q264_C3,0,0,0
Q264_C4,0,0,0
Q264_C5,0,0,0
Q264_C6,0,0,0
Q265_C1,0.09650772993,0.0882212359,0.08866525789
Q265_C2,0.5672992154,0.5613076115,0.5644759116
Q265_C3,0,0,0
Q265_C4,1,1,1
Q266_C1,1,1,1
Q266_C2,1,1,1
Q266_C3,0.4556089307,0.4599234195,0.4537456557
Q266_C4,0,0,0
Q267_C1,1,1,1
Q267_C2,0.4546314996,0.4591281064,0.4562029831
Q267_C3,0,0,0
Q268_C1,0,0,0
Q268_C2,0,0,0
Q268_C3,0,0,0
Q268_C4,0,0,0
Q268_C5,0,0,0
Q269_C1,0,0,0
Q269_C2,0,0,0
Q269_C3,0,0,0
Q269_C4,0,0,0
Q269_C5,0,0,0
Q269_C6,0,0,0
Q269_C7,0,0,0
Q269_C8,0,0,0
Q269_C9,0.2806011673,0.3182304603,0.2923168857
Q269_C10,1,1,1
Q270_C1,0,0,0
Q270_C2,0,0,0
Q270_C3,0,0,0
Q270_C4,0,0,0
Q270_C5,1,1,1
Q271_C1,0.3694235724,0.3654894677,0.3675245131
Q271_C2,0,0,0
Q271_C3,0,0,0
Q271_C4,1,1,1
Q272_C1,0,0,0
Q273_C1,0,0,0
Q273_C2,0,0,0
Q273_C3,0,0,0
Q273_C4,0,0,0
Q273_C5,0,0,0
Q273_C6,0,0,0
Q274_C1,0,0,0
Q275_C1,0,0,0
Q275_C2,0,0,0
Q275_C3,0,0,0
Q275_C4,0,0,0
Q275_C5,0,0,0
Q275_C6,0,0,0
Q275_C7,0,0,0
Q276_C1,1,1,1
Q276_C2,1,1,1
Q276_C3,0,0,0
Q276_C4,0.5990933308,0.6093633028,0.5982869425
Q276_C5,0,0,0
Q277_C1,0,0,0
Q277_C2,0,0,0
Q277_C3,0.7795523171,0.7979204414,0.7877728178
Q277_C4,1,1,1
Q277_C5,0,0,0
Q277_C6,0,0,0
Q278_C1,0,0,0
Q278_C2,0.5584213762,0.5523300507,0.5533314332
Q278_C3,0,0,0
Q278_C4,1,1,1
Q279_C1,0.2584918397,0.2659225347,0.2605157106
Q279_C2,0.3304045408,0.3313385483,0.3326747075
Q279_C3,0.4111036195,0.402738917,0.4068095818
Q279_C4,0.2584918397,0.2659225347,0.2605157106
Q279_C5,0.2584918397,0.2659225347,0.2605157106
Q279_C6,0.3304045408,0.3313385483,0.3326747075
Q279_C7,0,0,0
Q279_C8,1,1,1
Q279_C9,0.3304045408,0.3313385483,0.3326747075
Q279_C10,0.6695954592,0.6686614517,0.6673252925
Q279_C11,0.2584918397,0.2659225347,0.2605157106
Q279_C12,0.2584918397,0.2659225347,0.2605157106
Q280_C1,0.293355205,0.2971607946,0.295508573
Q280_C2,0,0,0
Q280_C3,0.3591490928,0.3566222044,0.3560249626
Q280_C4,0,0,0
Q280_C5,0,0,0
Q280_C6,0.6525042978,0.6537829991,0.6515335356
Q280_C7,1,1,1
Q280_C8,0.6408509072,0.6433777956,0.6439750374
Q281_C1,0,0,0
Q282_C1,0,0,0
Q282_C2,0,0,0
Q282_C3,0,0,0
Q282_C4,0,0,0
Q282_C5,0,0,0
Q282_C6,0,0,0
Q283_C1,0,0,0
Q283_C2,0,0,0
Q283_C3,0,0,0
Q283_C4,0,0,0
Q283_C5,0,0,0
Q283_C6,0,0,0
Q283_C7,0,0,0
Q283_C8,0,0,0
Q283_C9,0,0,0
Q283_C10,0,0,0
Q283_C11,0,0,0
Q283_C12,0,0,0
Q283_C13,0,0,0
Q283_C14,0,0,0
Q283_C15,0,0,0
Q284_C1,0,0,0
Q285_C1,0,0,0
Q285_C2,0,0,0
Q286_C1,0,0,0
Q286_C2,1,1,1
Q286_C3,1,1,1
Q286_C4,0,0,0
Q286_C5,1,1,1
Q287_C1,0,0,0
Q287_C2,0,0,0
Q287_C3,0,0,0
Q287_C4,0,0,0
Q288_C1,0,0,0
Q289_C1,0,0,0
Q290_C1,0.5422496344,0.5383741623,0.5402267869
Q290_C2,1,1,1
Q290_C3,0.4577503656,0.4616258377,0.4597732131
Q290_C4,0,0,0
Q290_C5,0,0,0
Q290_C6,0.4577503656,0.4616258377,0.4597732131
Q291_C1,0.522596732,0.5203687295,0.5180183436
Q291_C2,1,1,1
Q291_C3,1,1,1
Q291_C4,1,1,1
Q291_C5,0,0,0
Q292_C1,0,0,0
Q292_C2,0,0,0
Q292_C3,0,0,0
Q292_C4,0,0,0
Q292_C5,0,0,0
Q292_C6,0,0,0
Q292_C7,0,0,0
Q293_C1,0,0,0
Q293_C2,0,0,0
Q293_C3,0,0,0
Q293_C4,0.5613436952,0.5960185407,0.5743362663
Q293_C5,1,1,1
Q293_C6,0,0,0
Q294_C1,0,0,0
Q294_C2,0,0,0
Q294_C3,0,0,0
Q294_C4,0,0,0
Q294_C5,0,0,0
Q294_C6,0,0,0
Q294_C7,0,0,0
Q294_C8,0,0,0
Q294_C9,0,0,0
Q294_C10,0,0,0
Q294_C11,0,0,0
Q294_C12,0,0,0
Q294_C13,0,0,0
Q294_C14,0,0,0
Q295_C1,0,0,0
Q295_C2,0,0,0
Q295_C3,0,0,0
Q296_C1,0,0,0
Q296_C2,0,0,0
Q296_C3,0,0,0
Q296_C4,0,0,0
Q296_C5,0,0,0
Q296_C6,1,1,1
Q296_C7,1,1,1
Q296_C8,1,1,1
Q296_C9,0,0,0
Q296_C10,0,0,0
Q296_C11,1,1,1
Q297_C1,0,0,0
Q298_C1,0,0,0
Q299_C1,1,1,1
Q299_C2,0,0,0
Q299_C3,0,0,0
Q299_C4,1,1,1
Q300_C1,0,0,0
Q300_C2,0,0,0
Q300_C3,0,0,0
Q300_C4,0,0,0
Q301_C1,0,0,0
Q301_C2,0,0,0
Q301_C3,0,0,0
Q301_C4,0,0,0
Q301_C5,0,0,0
Q302_C1,0,0,0
Q302_C2,0,0,0
Q302_C3,0,0,0
Q302_C4,0,0,0
Q302_C5,0,0,0
Q302_C6,0,0,0
Q302_C7,0,0,0
Q302_C8,0,0,0
Q302_C9,0,0,0
Q302_C10,0,0,0
Q302_C11,0,0,0
Q303_C1,0,0,0
Q303_C2,1,1,1
Q304_C1,0,0,0
Q305_C1,0,0,0
Q305_C2,0.5372080223,0.5332530886,0.5338863181
Q305_C3,1,1,1
Q305_C4,0,0,0
Q306_C1,1,1,1
Q306_C2,0,0,0
Q306_C3,0.5596220563,0.5535392943,0.5545448503
Q306_C4,0.5596220563,0.5535392943,0.5545448503
Q307_C1,0,0,0
Q307_C2,0,0,0
Q307_C3,0,0,0
Q307_C4,0,0,0
Q307_C5,0,0,0
Q307_C6,0,0,0
Q307_C7,0,0,0
Q307_C8,0,0,0
Q307_C9,0,0,0
Q308_C1,0,0,0
Q308_C2,0,0,0
Q308_C3,0,0,0
Q308_C4,0,0,0
Q308_C5,0,0,0
Q309_C1,0,0,0
Q309_C2,0,0,0
Q309_C3,0,0,0
Q309_C4,0,0,0
Q309_C5,0,0,0
Q309_C6,0,0,0
Q309_C7,0,0,0
Q309_C8,0,0,0
Q310_C1,1,1,1
Q310_C2,0,0,0
Q311_C1,0,0,0
Q311_C2,0,0,0
Q311_C3,0,0,0
Q312_C1,0,0,0
Q313_C1,1,1,1
Q313_C2,0,0,0
Q313_C3,0,0,0
Q314_C1,0,0,0
Q314_C2,0,0,0
Q314_C3,0,0,0
Q314_C4,0,0,0
Q314_C5,0,0,0
Q315_C1,0,0,0
Q315_C2,0.1558309372,0.1425557352,0.1489255544
Q315_C3,1,1,1
Q315_C4,0,0,0
Q316_C1,0,0,0
Q316_C2,0,0,0
Q316_C3,0,0,0
Q316_C4,0,0,0
Q316_C5,0,0,0
Q316_C6,0,0,0
Q316_C7,0,0,0
Q316_C8,0,0,0
Q316_C9,0,0,0
Q317_C1,0,0,0
Q317_C2,0,0,0
Q317_C3,0,0,0
Q318_C1,0,0,0
Q318_C2,0,0,0
Q318_C3,0,0,0
Q318_C4,0,0,0
Q318_C5,0.5390419958,0.5348840015,0.5373471519
Q318_C6,0,0,0
Q318_C7,0,0,0
Q318_C8,0.4609580042,0.4651159985,0.4626528481
Q318_C9,1,1,1
Q318_C10,0,0,0
Q319_C1,0,0,0
Q319_C2,0,0,0
Q320_C1,0,0,0
Q320_C2,0,0,0
Q320_C3,0,0,0
Q321_C1,0.4695960452,0.4725919811,0.469279949
Q321_C2,1,1,1
Q321_C3,0,0,0
Q322_C1,0,0,0
Q322_C2,0,0,0
Q322_C3,0,0,0
Q323_C1,0,0,0
Q323_C2,0,0,0
Q324_C1,0,0,0
Q324_C2,0,0,0
Q324_C3,0,0,0
Q324_C4,0,0,0
Q324_C5,0,0,0
Q324_C6,0,0,0
Q324_C7,1,1,1
Q324_C8,0,0,0
Q324_C9,0,0,0
Q324_C10,0,0,0
