qid,cgold,cgold_yn,f1,f2
Q82_C7,Bad,Not Applicable,0.1288956178433065,0.7233525850100816
Q82_C8,Bad,Not Applicable,0.4156140922296288,0.8894997131238062
Q82_C9,Good,Not Applicable,0.5131243418508065,0.8856911280199016
Q82_C10,Good,Not Applicable,0.6186602016021474,0.9149896215554634
Q82_C11,Dialogue,Not Applicable,0.14366540887417423,0.3334934453541229
Q82_C12,Bad,Not Applicable,0.22907119498708303,0.6126387997868712
Q82_C13,Bad,Not Applicable,0.2571623991751699,0.5804738800298852
Q82_C14,Good,Not Applicable,0.3278112338229496,0.7910274269922621
Q82_C15,Bad,Not Applicable,0.28604112315342384,0.678667924152826
Q82_C16,Dialogue,Not Applicable,0.4835991431551335,0.8087102577074391
Q82_C17,Good,Not Applicable,0.1398715754183377,0.5898000891772013
Q82_C18,Good,Not Applicable,0.3991467613053354,0.8197807403363374
Q82_C19,Dialogue,Not Applicable,0.11253298904620572,0.8002722757096029
Q82_C20,Bad,Not Applicable,0.0,0.6087136542657298
Q82_C21,Bad,Not Applicable,0.13957004545772395,0.7089250935384301
Q82_C22,Good,Not Applicable,0.4911431353612699,0.8292804142868112
Q82_C23,Bad,Not Applicable,-0.04116236985146147,0.7568716911700709
Q82_C24,Bad,Not Applicable,0.13957004545772395,0.5930486880522362
Q82_C25,Dialogue,Not Applicable,0.27841485894855644,0.46803863590225653
Q82_C26,Bad,Not Applicable,0.151098083985297,0.42712155747484065
Q82_C27,Dialogue,Not Applicable,-0.04116236985146147,-0.010304006340753432
Q82_C28,Bad,Not Applicable,0.06602786615324024,0.7482307349108027
Q82_C29,Bad,Not Applicable,0.05363245050386663,0.7935258297187653
Q82_C30,Potential,Not Applicable,0.0,0.15875045617421
Q82_C31,Potential,Not Applicable,0.35192088699208685,0.8296120645239141
Q82_C32,Bad,Not Applicable,0.05363245050386663,0.6065033781864084
Q82_C33,Potential,Not Applicable,0.26338253045941673,0.7292121180936684
Q82_C34,Potential,Not Applicable,0.0,0.4971397743570167
Q82_C35,Good,Not Applicable,0.22401584878058933,0.7619099864124826
Q82_C36,Bad,Not Applicable,0.06602786615324024,0.6409806631112498
Q82_C37,Bad,Not Applicable,0.2059652664302642,0.7705755545034187
Q82_C38,Potential,Not Applicable,0.5818283306260935,0.7994994264064079
Q82_C39,Dialogue,Not Applicable,0.11968107967443396,0.6592466560332891
Q82_C40,Bad,Not Applicable,0.1585347508027133,0.6965266814285305
Q83_C1,Good,Not Applicable,0.5574791751331766,0.5353563065792489
Q83_C2,Good,Not Applicable,0.3367824472402595,0.6954288429503469
Q83_C3,Good,Not Applicable,-0.0026152099994850176,0.5052069387419954
Q83_C4,Good,Not Applicable,0.6878321391824237,0.6931441999781964
Q83_C5,Good,Not Applicable,0.39987532912211693,0.6943122392845987
Q83_C6,Bad,Not Applicable,0.2510288715728344,0.5137929398036604
Q83_C7,Good,Not Applicable,0.5965269707745591,0.7255681865471728
Q83_C8,Bad,Not Applicable,0.22518613394740483,0.4627192296863259
Q83_C9,Bad,Not Applicable,0.08845130894944006,0.08963050855912903
Q83_C10,Potential,Not Applicable,0.25118263494976023,0.3197310103487251
Q83_C11,Bad,Not Applicable,0.09837189569074421,0.39790053365577194
Q83_C12,Bad,Not Applicable,0.4747013777604263,0.6542128748264292
Q83_C13,Bad,Not Applicable,0.0,0.35087135978906536
Q83_C14,Good,Not Applicable,0.7235719641519823,0.8483960759838127
Q84_C1,Dialogue,Not Applicable,0.349738674871064,0.7083750254262754
Q84_C2,Dialogue,Not Applicable,0.30321173697999965,0.4230721415298012
Q84_C3,Dialogue,Not Applicable,0.33948020358942305,0.6031709062153318
Q84_C4,Dialogue,Not Applicable,0.5600294090312239,0.6708748950140718
Q84_C5,Dialogue,Not Applicable,0.13570806485179626,0.5882760801966318
Q84_C6,Dialogue,Not Applicable,0.2202062558756249,0.4721137839808774
Q84_C7,Dialogue,Not Applicable,0.3810523952612504,0.604648347371872
Q84_C8,Dialogue,Not Applicable,0.1633728465111441,0.5481128509821385
Q85_C1,Good,Not Applicable,0.3658335472264232,0.575916433432896
Q85_C2,Good,Not Applicable,0.15869731590638667,0.5040095283154539
Q85_C3,Dialogue,Not Applicable,0.35953052254170104,0.41600806914979815
Q85_C4,Good,Not Applicable,0.08571816111234894,0.5134564345580018
Q85_C5,Dialogue,Not Applicable,0.27819939613442246,0.130046049471534
Q86_C1,Dialogue,Not Applicable,0.3840873989476112,0.6112887953996804
Q87_C1,Good,Not Applicable,0.34002899450921326,0.755501115238619
Q87_C2,Dialogue,Not Applicable,0.3763988642614973,0.456063349797573
Q87_C3,Dialogue,Not Applicable,0.4728959899241298,0.6300139563415227
Q88_C1,Good,Not Applicable,0.08975271035685656,0.6704663002621579
Q88_C2,Good,Not Applicable,0.1167587371973624,0.7098807733138743
Q88_C3,Good,Not Applicable,0.02700728337803574,0.5835100118318424
Q88_C4,Good,Not Applicable,0.10164166433579426,0.6127447652680693
Q88_C5,Dialogue,Not Applicable,0.1516852267960809,0.7345546832393517
Q88_C6,Potential,Not Applicable,0.09109109287825913,0.43909673413549455
Q88_C7,Dialogue,Not Applicable,0.1167186465630195,0.5351246243018681
Q88_C8,Dialogue,Not Applicable,0.0,0.15896453458523888
Q88_C9,Good,Not Applicable,0.01959621801562822,0.6934718692804065
Q88_C10,Dialogue,Not Applicable,0.13802907383492596,0.632736416587378
Q89_C1,Good,Not Applicable,0.5869194570929216,0.8737967828097221
Q89_C2,Potential,Not Applicable,0.3158878002800973,0.7695521430785873
Q89_C3,Good,Not Applicable,0.2703821523376167,0.648350202832984
Q90_C1,Dialogue,Not Applicable,0.14838779416288764,0.20220110252520984
Q91_C1,Good,Not Applicable,0.5093244827612203,0.8499336245433499
Q91_C2,Good,Not Applicable,0.40682706164970517,0.8230888308380386
Q91_C3,Good,Not Applicable,0.3918044940374687,0.7125925287036444
Q92_C1,Good,Not Applicable,0.7794208319843605,0.8722299778405123
Q92_C2,Good,Not Applicable,0.6926866529423136,0.8725751460280936
Q92_C3,Good,Not Applicable,0.6877297508477472,0.8515411176087085
Q92_C4,Good,Not Applicable,0.8042824280669747,0.8503105674227726
Q92_C5,Good,Not Applicable,0.7255386004926457,0.7712654443924096
Q93_C1,Bad,Not Applicable,0.16390770657864354,0.6313994706479541
Q93_C2,Potential,Not Applicable,0.4903295038958271,0.7008782538454162
Q93_C3,Good,Not Applicable,0.5071854142669362,0.7179854772802502
Q93_C4,Good,Not Applicable,0.23507606813213108,0.7495309621118421
Q94_C1,Dialogue,Not Applicable,0.2685602068597067,0.22508659749345403
Q94_C2,Good,Not Applicable,0.0,0.5342697692355036
Q94_C3,Dialogue,Not Applicable,0.3009550324612252,0.42620863171391155
Q94_C4,Good,Not Applicable,0.28432854980229344,0.7150036947306379
Q94_C5,Potential,Not Applicable,0.0,0.6511325523560234
Q94_C6,Good,Not Applicable,0.15067722366432754,0.46408243915544667
Q94_C7,Bad,Not Applicable,0.0,0.8333826542861229
Q94_C8,Good,Not Applicable,0.3145399164747517,0.307994509231122
Q94_C9,Bad,Not Applicable,0.06469251027992337,0.7559719043559495
Q94_C10,Good,Not Applicable,0.24986532985156884,0.7478864753816069
Q94_C11,Good,Not Applicable,0.2710406227430095,0.7510613305800655
Q94_C12,Potential,Not Applicable,0.1757974402229273,0.6929169979420492
Q94_C13,Dialogue,Not Applicable,0.13420943793617382,0.24498422547808119
Q94_C14,Dialogue,Not Applicable,0.13978699611831458,0.5794953143123897
Q94_C15,Dialogue,Not Applicable,0.11212967029280929,0.10565385114453033
Q94_C16,Dialogue,Not Applicable,-0.006038125664019858,0.27725334211244934
Q94_C17,Dialogue,Not Applicable,0.05193456290818754,0.6078150499699405
Q94_C18,Dialogue,Not Applicable,0.14991637138059805,0.5792604275853933
Q94_C19,Good,Not Applicable,0.41249964380174353,0.8092658961967926
Q94_C20,Potential,Not Applicable,0.22232645169900903,0.6392883305072926
Q94_C21,Dialogue,Not Applicable,0.18777089559296836,0.6744048361450781
Q94_C22,Potential,Not Applicable,0.4061195207144887,0.7581378368738129
Q94_C23,Good,Not Applicable,0.3533024403241334,0.6765697149532937
Q95_C1,Good,Not Applicable,0.5645147155656172,0.7453425299288968
Q95_C2,Good,Not Applicable,0.46101539338695807,0.5873469866987808
Q95_C3,Good,Not Applicable,0.27930408230517495,0.6440560263177226
Q96_C1,Good,Not Applicable,0.21488818630858075,0.6023452273549236
Q96_C2,Potential,Not Applicable,0.4915634907638302,0.6288677600486647
Q96_C3,Good,Not Applicable,0.11025101412270395,0.2184961141769542
Q97_C1,Good,Unsure,0.5440640454977835,0.7300682195801977
Q97_C2,Good,Yes,0.08887221146076658,0.5216581513442953
Q97_C3,Dialogue,Not Applicable,0.050830554216816745,0.6396260895377353
Q97_C4,Dialogue,Not Applicable,0.1867322537455714,0.4548789128742255
Q97_C5,Good,Yes,0.08887221146076658,0.10817652549642119
Q97_C6,Dialogue,Not Applicable,0.4070448088491008,0.48181821068124076
Q98_C1,Good,Not Applicable,0.6137275597006191,0.3157873221987101
Q98_C2,Good,Not Applicable,0.5421404997795429,0.833758976287192
Q98_C3,Good,Not Applicable,0.4923565586025149,0.6836687243105765
Q98_C4,Good,Not Applicable,0.4923565586025149,0.6836687243105765
Q98_C5,Dialogue,Not Applicable,0.28129754385397093,0.7970845080309206
Q98_C6,Potential,Not Applicable,0.5160968890078005,0.7944536816890784
Q99_C1,Potential,Not Applicable,0.40217506362535743,0.8560605624469024
Q99_C2,Good,Not Applicable,0.46913882682014907,0.8704762125754555
Q99_C3,Dialogue,Not Applicable,0.6147814127298684,0.8111709309290241
Q99_C4,Dialogue,Not Applicable,0.15101662483061556,0.6462702586715535
Q99_C5,Bad,Not Applicable,0.38910618429210947,0.7986671704384066
Q99_C6,Dialogue,Not Applicable,0.48786128973911824,0.829068706690547
Q99_C7,Bad,Not Applicable,0.21114941648602648,0.28991216735177355
Q99_C8,Dialogue,Not Applicable,0.42591045004308886,0.6435965469085416
Q99_C9,Potential,Not Applicable,0.2857562091399197,0.7746130823771245
Q100_C1,Good,Not Applicable,0.1662302867374488,0.6597452254977346
Q100_C2,Dialogue,Not Applicable,0.15576598585185708,0.15740094650253164
Q100_C3,Dialogue,Not Applicable,0.5498988148094802,0.46545683745950256
Q100_C4,Dialogue,Not Applicable,0.011136692995715848,0.39948556158259124
Q100_C5,Good,Not Applicable,-0.003476669728770965,0.6216801707681788
Q100_C6,Potential,Not Applicable,0.390129441861404,0.7177674598470074
Q100_C7,Potential,Not Applicable,0.2723508122104165,0.6267350424056425
Q100_C8,Bad,Not Applicable,0.3285644218469176,0.40618089153810716
Q100_C9,Good,Not Applicable,0.385508287849503,0.5604139049130575
Q100_C10,Bad,Not Applicable,0.18317436283278732,0.20357904315013653
Q100_C11,Potential,Not Applicable,0.47183199941948306,0.7356261111125971
Q101_C1,Good,Not Applicable,-0.016433489732795088,0.3204266456743986
Q101_C2,Good,Not Applicable,0.0,0.0
Q101_C3,Potential,Not Applicable,0.0,0.18383170051219266
Q101_C4,Good,Not Applicable,0.0,0.21667108808340474
Q102_C1,Good,Not Applicable,0.5976102662499545,0.777656012739207
Q102_C2,Potential,Not Applicable,0.29487016214078776,0.6115044744245872
Q102_C3,Good,Not Applicable,0.7329574901921756,0.912249996765161
Q102_C4,Dialogue,Not Applicable,0.1276009282289093,0.3656593777394824
Q102_C5,Bad,Not Applicable,0.4010141922807668,0.8073138463384119
Q103_C1,Good,Not Applicable,0.708682814183488,0.7973301868409878
Q103_C2,Dialogue,Not Applicable,0.6525610517764628,0.8434093132125926
Q103_C3,Good,Not Applicable,0.5587426987870249,0.7391115569842508
Q103_C4,Potential,Not Applicable,0.1216344888193414,0.8047625443956845
Q103_C5,Bad,Not Applicable,0.0,0.5869499512432464
Q103_C6,Good,Not Applicable,0.5000313187387023,0.8165347453329505
Q103_C7,Dialogue,Not Applicable,0.6240767557741015,0.8303158980765365
Q104_C1,Dialogue,Not Applicable,0.23313991693521177,0.6434986459422459
Q104_C2,Good,Not Applicable,0.5817431942179041,0.783045662446458
Q104_C3,Dialogue,Not Applicable,0.3350094626779908,0.6931944822814932
Q104_C4,Potential,Not Applicable,0.18531172192218398,0.6791735081564955
Q104_C5,Dialogue,Not Applicable,0.017321203716792077,0.6388767360651976
Q104_C6,Good,Not Applicable,0.6044835769395198,0.7548372956037459
Q104_C7,Potential,Not Applicable,0.4411537102012405,0.6637915479927595
Q105_C1,Dialogue,Not Applicable,0.32989259459664966,0.569705612918963
Q105_C2,Good,No,0.2433833483683692,0.5882798791126098
Q105_C3,Good,No,0.36272420484207835,0.678117173279994
Q105_C4,Good,No,0.353108575557671,0.5118567440162503
Q105_C5,Good,No,0.2668636142582139,0.395962577403115
Q106_C1,Good,Not Applicable,0.3220551158311479,0.2495915417467447
Q106_C2,Good,Not Applicable,0.6097904023540597,0.6366706002717424
Q106_C3,Dialogue,Not Applicable,0.638602181052662,0.6260596830473117
Q106_C4,Good,Not Applicable,0.0,0.5831779873472711
Q106_C5,Good,Not Applicable,0.41061771088630367,0.6249025822430014
Q106_C6,Bad,Not Applicable,0.30412346845625027,0.674240078153595
Q107_C1,Good,Not Applicable,0.7858085870132854,0.6728103605488034
Q107_C2,Good,Not Applicable,0.5118803399028103,0.6176307164603652
Q107_C3,Good,Not Applicable,0.7431310139719426,0.5403767621607025
Q107_C4,Good,Not Applicable,0.4195885500865156,0.7145232471251762
Q107_C5,Good,Not Applicable,0.5682955809818997,0.6241454083857815
Q108_C1,Bad,Not Applicable,0.0,0.3490876070322488
Q108_C2,Bad,Not Applicable,0.28077814633691794,0.5807331657570993
Q108_C3,Bad,Not Applicable,0.4467098422948559,0.641399385184145
Q109_C1,Dialogue,Not Applicable,0.26213315753899974,0.6338579692702421
Q109_C2,Potential,Not Applicable,0.18122884270343884,0.560396557281367
Q109_C3,Dialogue,Not Applicable,0.179293012007001,0.6327570160102243
Q109_C4,Bad,Not Applicable,0.2486349153176967,0.7053937007481047
Q109_C5,Bad,Not Applicable,0.11071299943118551,0.5388395080858618
Q109_C6,Potential,Not Applicable,0.0,0.550870880714834
Q109_C7,Potential,Not Applicable,0.20246941123231185,0.4297802798360354
Q110_C1,Potential,Not Applicable,0.2398137844103267,0.7778352557261603
Q110_C2,Good,Not Applicable,0.15009702924764612,0.7018585542992257
Q110_C3,Potential,Not Applicable,0.046398251086217354,0.5886333362387735
Q110_C4,Dialogue,Not Applicable,0.0,0.6797048149502732
Q111_C1,Potential,Not Applicable,0.3564959743817889,0.6940860244009716
Q111_C2,Good,Not Applicable,0.710670735210217,0.6281383168061472
Q111_C3,Good,Not Applicable,0.6886089474803604,0.6332647956257726
Q112_C1,Dialogue,Not Applicable,0.24729667283168802,0.5726568362483329
Q113_C1,Good,Not Applicable,0.6336444850536147,0.7487365471719997
Q113_C2,Good,Not Applicable,0.5302257905686143,0.7217273894951989
Q113_C3,Good,Not Applicable,0.42319742756214884,0.7073154650850572
Q113_C4,Good,Not Applicable,0.6264263636199279,0.742601698274594
Q114_C1,Good,Not Applicable,0.0,0.04707059805367896
Q115_C1,Good,No,0.5482950176189841,0.8120310064912023
Q115_C2,Bad,Not Applicable,0.4486055847325662,0.7361223882582082
Q115_C3,Good,No,0.04323570600902824,0.5631564167963977
Q115_C4,Dialogue,Not Applicable,0.0,0.0
Q116_C1,Good,Not Applicable,0.3305078453913449,0.7090968932817645
Q116_C2,Dialogue,Not Applicable,0.1997173664214044,0.7422744384715969
Q117_C1,Bad,Not Applicable,0.0,0.0
Q117_C2,Dialogue,Not Applicable,0.6691589949531619,0.6462703013094437
Q117_C3,Dialogue,Not Applicable,0.6335843135465945,0.6674406976706702
Q117_C4,Good,Not Applicable,0.11158042417089777,0.71365845868656
Q117_C5,Good,Not Applicable,0.0,0.3468610905954848
Q117_C6,Good,Not Applicable,0.11206164332706883,0.5168245258254187
Q117_C7,Good,Not Applicable,0.0,0.2437041023648116
Q117_C8,Good,Not Applicable,0.07825079809934439,0.5379720312439688
Q117_C9,Good,Not Applicable,0.03467644749472455,0.539003194363832
Q117_C10,Good,Not Applicable,0.060791578123790706,0.640582449765956
Q117_C11,Good,Not Applicable,0.008250198290531727,0.578870333263882
Q117_C12,Bad,Not Applicable,0.0,0.5324172121637134
Q117_C13,Dialogue,Not Applicable,0.08296484910412773,0.6989273457821111
Q117_C14,Good,Not Applicable,0.585883530328473,0.7906508062261095
Q117_C15,Good,Not Applicable,0.5103332541871751,0.7300008548034962
Q117_C16,Good,Not Applicable,0.7829327404611339,0.8172005118767804
Q117_C17,Good,Not Applicable,0.5213259204937843,0.6794848868284439
Q117_C18,Good,Not Applicable,0.3185947358597374,0.6830386336614584
Q117_C19,Bad,Not Applicable,0.5736666378442301,0.7437615378735604
Q117_C20,Good,Not Applicable,0.0,0.4416331795477213
Q117_C21,Potential,Not Applicable,0.13175150976340974,0.6935226085811768
Q117_C22,Dialogue,Not Applicable,0.5114592901413713,0.5865874404636318
Q117_C23,Good,Not Applicable,0.0,0.4416331795477213
Q117_C24,Good,Not Applicable,0.44584569049365774,0.5362355272719904
Q117_C25,Potential,Not Applicable,0.11042660171563824,0.4272641554474108
Q117_C26,Potential,Not Applicable,0.14384033852948955,0.6542853578507829
Q117_C27,Good,Not Applicable,0.0606688787498218,0.6187276224834148
Q117_C28,Potential,Not Applicable,0.2748175599210821,0.5489087106901123
Q117_C29,Good,Not Applicable,0.5574127724441253,0.6926322105822046
Q117_C30,Good,Not Applicable,0.27193311622571636,0.714410111253594
Q117_C31,Dialogue,Not Applicable,0.07442757645966268,0.681843259209727
Q117_C32,Good,Not Applicable,0.41465745809774074,0.7526699933737457
Q117_C33,Good,Not Applicable,0.559992732473631,0.7873686792300149
Q117_C34,Dialogue,Not Applicable,0.6070983311456946,0.7609937920971804
Q117_C35,Good,Not Applicable,0.23566740846634626,0.6998574546913952
Q117_C36,Good,Not Applicable,0.3259262044491058,0.21220614984583705
Q117_C37,Dialogue,Not Applicable,0.10859087212887746,0.7231533844894193
Q117_C38,Dialogue,Not Applicable,0.4731114842431638,0.7335220193424893
Q117_C39,Good,Not Applicable,0.44168063175279393,0.7451073787147576
Q117_C40,Good,Not Applicable,0.1577880578223103,0.6264134302978537
Q117_C41,Bad,Not Applicable,0.09949873533514884,0.4677726463428448
Q117_C42,Bad,Not Applicable,0.22225525987017025,0.5693769425879487
Q117_C43,Potential,Not Applicable,0.1250145402148485,0.6074444822473297
Q117_C44,Good,Not Applicable,0.5642388595205343,0.764006934477675
Q117_C45,Good,Not Applicable,0.3810476981112728,0.7331778604838507
Q117_C46,Good,Not Applicable,0.0606688787498218,0.2938559427478646
Q117_C47,Potential,Not Applicable,0.16117471351101273,0.6367651024161759
Q117_C48,Dialogue,Not Applicable,0.04511251941941869,0.6647437908845175
Q117_C49,Dialogue,Not Applicable,0.0,0.607775745277826
Q117_C50,Potential,Not Applicable,0.3728261844540776,0.750094082857616
Q117_C51,Potential,Not Applicable,0.11822244905573767,0.6576175552333032
Q117_C52,Good,Not Applicable,0.44232808684556363,0.2608058492832753
Q118_C1,Good,Unsure,0.18440835121022167,0.7333415859703444
Q118_C2,Good,Unsure,0.6631544918998806,0.8759695606624056
Q118_C3,Bad,Not Applicable,0.0,0.5781350294499975
Q118_C4,Bad,Not Applicable,0.1122043262879952,0.6277615082249157
Q118_C5,Bad,Not Applicable,0.11249208880985927,0.6214747443965758
Q118_C6,Bad,Not Applicable,0.34306699789578365,0.7560788816938814
Q119_C1,Good,Not Applicable,0.18173759562762085,0.395209611827908
Q119_C2,Good,Not Applicable,0.04958493653691451,0.44032747789093574
Q119_C3,Good,Not Applicable,0.03095549865208766,0.6547623471449074
Q119_C4,Dialogue,Not Applicable,0.0,0.5715015249150412
Q119_C5,Good,Not Applicable,0.15011303233365283,0.7758002090805921
Q120_C1,Good,Not Applicable,0.43995152958477735,0.717322300632579
Q120_C2,Dialogue,Not Applicable,0.525661688477513,0.7517801104885643
Q120_C3,Dialogue,Not Applicable,0.2689286185741774,0.6318074491173201
Q120_C4,Good,Not Applicable,0.3125601543609166,0.49389436392522107
Q120_C5,Bad,Not Applicable,0.40656229910002706,0.5770788389088786
Q120_C6,Good,Not Applicable,0.668968633635986,0.6960068214566062
Q120_C7,Bad,Not Applicable,0.40581941290511275,0.6743780906671761
Q120_C8,Bad,Not Applicable,0.466920870507269,0.5055482176223829
Q121_C1,Potential,Not Applicable,0.5415768956664876,0.7366568772677977
Q122_C1,Good,Not Applicable,0.36002213159532526,0.8117776770338324
Q122_C2,Good,Not Applicable,0.33225358099655633,0.8123122723864679
